,match_id,duration,winner_team,match_date
46,EUW1_7336320732,1797,1,2025-03-14 17:07:36.522
47,EUW1_7336271884,2246,1,2025-03-14 16:19:04.490
48,EUW1_7336243621,1653,2,2025-03-14 15:45:58.176
49,EUW1_7335468604,1982,2,2025-03-13 19:25:43.229
50,EUW1_7334516515,1673,2,2025-03-12 19:24:54.254
51,EUW1_7334478410,1121,1,2025-03-12 18:59:38.688
52,EUW1_7334461625,916,1,2025-03-12 18:40:08.430
53,EUW1_7334428031,1415,2,2025-03-12 18:11:24.184
54,EUW1_7334391733,1642,1,2025-03-12 17:36:23.120
55,EUW1_7334356763,1717,2,2025-03-12 16:59:31.473
56,EUW1_7334242628,1588,2,2025-03-12 14:43:54.661
57,EUW1_7347046725,1837,2,2025-03-25 00:06:00.930
58,EUW1_7346940338,1957,2,2025-03-24 22:38:14.150
59,EUW1_7346694363,1168,1,2025-03-24 19:39:32.612
60,EUW1_7346562588,1463,1,2025-03-24 17:37:22.931
61,EUW1_7346446271,1900,2,2025-03-24 15:27:01.752
62,EUW1_7346421612,1650,2,2025-03-24 14:47:14.666
63,EUW1_7346397711,1537,2,2025-03-24 14:11:43.719
64,EUW1_7346179348,1771,2,2025-03-24 02:46:49.834
65,EUW1_7346139206,1682,1,2025-03-24 01:15:12.706
66,EUW1_7345747702,1803,2,2025-03-23 19:29:28.479
67,EUW1_7345708070,1184,1,2025-03-23 19:00:05.639
68,EUW1_7345643338,1683,1,2025-03-23 18:10:15.966
69,EUW1_7344531824,1543,1,2025-03-22 18:33:18.173
70,EUW1_7344464211,1662,1,2025-03-22 17:33:34.664
71,EUW1_7343938256,1833,1,2025-03-22 02:08:52.375
72,EUW1_7343900801,1920,2,2025-03-22 01:12:28.649
73,EUW1_7343868393,918,1,2025-03-22 00:44:24.990
74,EUW1_7343373968,1373,2,2025-03-21 17:38:37.417
75,EUW1_7343238486,1808,1,2025-03-21 15:08:17.140
76,EUW1_7343204441,1447,2,2025-03-21 14:36:43.328
77,EUW1_7342928006,1899,2,2025-03-21 01:39:32.964
78,EUW1_7342906415,1142,2,2025-03-21 01:08:01.778
79,EUW1_7342800764,1227,2,2025-03-20 23:03:17.770
80,EUW1_7342737535,2135,1,2025-03-20 22:11:56.609
81,EUW1_7342684323,1364,1,2025-03-20 21:37:51.938
82,EUW1_7342648062,1568,2,2025-03-20 21:06:39.964
83,EUW1_7342474972,1810,2,2025-03-20 18:36:24.143
84,EUW1_7342435686,1934,1,2025-03-20 17:53:33.927
85,EUW1_7342040233,1751,2,2025-03-20 03:11:40.813
86,EUW1_7341968614,1777,1,2025-03-20 00:33:10.725
87,EUW1_7341914255,2021,1,2025-03-19 23:38:15.472
88,EUW1_7341492629,1772,1,2025-03-19 17:52:35.756
89,EUW1_7341272926,1907,2,2025-03-19 13:24:20.507
90,EUW1_7341120567,1174,2,2025-03-19 03:31:28.514
91,EUW1_7340953776,2107,2,2025-03-18 23:02:50.394
92,EUW1_7340882231,1738,2,2025-03-18 22:10:11.225
93,EUW1_7340633341,1504,2,2025-03-18 18:59:15.782
94,EUW1_7340570646,2136,2,2025-03-18 17:56:38.584
95,EUW1_7340527768,1768,1,2025-03-18 17:16:28.962
96,EUW1_7340440392,1689,1,2025-03-18 15:41:54.150
97,EUW1_7340397150,1418,1,2025-03-18 14:40:49.209
98,EUW1_7340134716,2770,2,2025-03-18 01:39:06.764
99,EUW1_7339997178,1707,1,2025-03-17 23:02:21.950
100,EUW1_7339964691,1226,1,2025-03-17 22:34:12.312
101,EUW1_7339932020,929,2,2025-03-17 22:12:15.666
102,EUW1_7339178058,1525,2,2025-03-17 02:00:15.009
103,EUW1_7339145503,1894,2,2025-03-17 00:48:40.005
104,EUW1_7339084442,1560,1,2025-03-16 23:49:20.301
105,EUW1_7339030244,1654,2,2025-03-16 23:00:29.855
106,EUW1_7338964387,2503,2,2025-03-16 22:08:54.990
107,EUW1_7338743739,1347,2,2025-03-16 19:24:45.639
108,EUW1_7338622582,2168,2,2025-03-16 17:52:02.153
109,EUW1_7338535072,1819,1,2025-03-16 16:48:30.054
110,EUW1_7338507780,912,1,2025-03-16 16:25:51.066
111,EUW1_7337955880,1571,2,2025-03-16 00:33:11.576
112,EUW1_7337833567,1507,2,2025-03-15 22:49:37.709
113,EUW1_7337782833,1402,1,2025-03-15 22:13:23.466
114,EUW1_7337581448,1223,2,2025-03-15 19:31:06.049
115,EUW1_7337517188,2143,2,2025-03-15 18:26:08.185
116,EUW1_7337209280,1754,1,2025-03-15 13:35:01.433
117,EUW1_7337183471,1886,2,2025-03-15 12:56:06.214
118,EUW1_7336899207,1670,2,2025-03-15 01:17:48.882
119,EUW1_7336865124,975,2,2025-03-15 00:40:33.490
120,EUW1_7336788497,1630,2,2025-03-14 23:29:01.642
121,EUW1_7336675848,1924,1,2025-03-14 22:10:33.830
122,EUW1_7336471634,1711,2,2025-03-14 19:27:06.965
123,EUW1_7336322550,2076,2,2025-03-14 17:07:37.569
124,EUW1_7336278335,1824,2,2025-03-14 16:27:09.488
125,EUW1_7336247543,1777,1,2025-03-14 15:52:10.475
126,EUW1_7336212556,1625,1,2025-03-14 15:11:12.054
127,EUW1_7336200990,105,1,2025-03-14 15:02:12.657
128,EUW1_7335905038,1343,1,2025-03-14 01:50:09.837
129,EUW1_7335883901,1712,2,2025-03-14 01:12:43.767
130,EUW1_7335877038,162,2,2025-03-14 01:03:39.570
131,EUW1_7335832438,2371,2,2025-03-14 00:14:56.140
132,EUW1_7335792488,1922,1,2025-03-13 23:27:07.181
133,EUW1_7335710449,1583,2,2025-03-13 22:29:04.450
134,EUW1_7335465697,1025,1,2025-03-13 19:23:00.440
135,EUW1_7335318019,1410,1,2025-03-13 17:11:48.156
136,EUW1_7335258720,1674,2,2025-03-13 16:02:30.646
137,EUW1_7335230634,1751,1,2025-03-13 15:27:14.319
138,EUW1_7335199237,1600,1,2025-03-13 14:55:14.801
139,EUW1_7334625182,1539,1,2025-03-12 20:56:07.071
140,EUW1_7334588241,1214,1,2025-03-12 20:28:23.284
141,EUW1_7334508910,1614,2,2025-03-12 19:22:23.413
142,EUW1_7334450316,1541,1,2025-03-12 18:35:03.399
143,EUW1_7334414989,1783,1,2025-03-12 17:58:20.844
144,EUW1_7334377144,1173,1,2025-03-12 17:23:24.679
145,EUW1_7334345738,1777,2,2025-03-12 16:47:47.440
146,EUW1_7334282447,1702,1,2025-03-12 15:44:03.092
147,EUW1_7334259977,1548,2,2025-03-12 15:13:06.062
148,EUW1_7334226422,1983,1,2025-03-12 14:31:10.152
149,EUW1_7346954705,1742,1,2025-03-24 22:44:41.222
150,EUW1_7346907234,1588,1,2025-03-24 22:13:45.732
151,EUW1_7346856880,1865,2,2025-03-24 21:36:35.410
152,EUW1_7346753974,1883,2,2025-03-24 20:23:27.269
153,EUW1_7345778958,1323,1,2025-03-23 19:56:21.355
154,EUW1_7344658348,1763,1,2025-03-22 20:36:26.469
155,EUW1_7344629653,1583,1,2025-03-22 20:05:30.738
156,EUW1_7344599331,1016,1,2025-03-22 19:41:24.267
157,EUW1_7344371551,1404,1,2025-03-22 16:07:11.970
158,EUW1_7342467816,2129,2,2025-03-20 18:26:03.749
159,EUW1_7342460646,175,1,2025-03-20 18:17:07.601
160,EUW1_7341906702,1809,1,2025-03-19 23:26:07.271
161,EUW1_7341893264,100,2,2025-03-19 23:18:44.691
162,EUW1_7341857530,1775,1,2025-03-19 22:42:02.475
163,EUW1_7341836827,152,2,2025-03-19 22:27:42.351
164,EUW1_7341810750,968,2,2025-03-19 22:06:07.234
165,EUW1_7341502911,1228,1,2025-03-19 18:04:06.449
166,EUW1_7341419467,2092,1,2025-03-19 16:30:54.522
167,EUW1_7340023392,1220,2,2025-03-17 23:25:33.763
168,EUW1_7339981164,1678,2,2025-03-17 22:50:21.000
169,EUW1_7339912229,1536,2,2025-03-17 22:00:14.395
170,EUW1_7339758623,1551,2,2025-03-17 20:08:40.058
171,EUW1_7339727297,910,1,2025-03-17 19:48:02.702
172,EUW1_7339691691,1760,2,2025-03-17 19:12:38.670
173,EUW1_7338764521,2552,1,2025-03-16 19:39:12.750
174,EUW1_7338419253,3111,2,2025-03-16 15:15:52.157
175,EUW1_7338383806,1953,1,2025-03-16 14:38:41.047
176,EUW1_7338170812,1748,2,2025-03-16 10:09:45.019
177,EUW1_7338157759,1628,1,2025-03-16 09:34:15.984
178,EUW1_7338149471,1686,2,2025-03-16 08:56:21.186
179,EUW1_7337985206,1947,1,2025-03-16 01:09:21.496
180,EUW1_7337952922,1591,1,2025-03-16 00:32:10.194
181,EUW1_7337912090,1774,1,2025-03-15 23:56:34.941
182,EUW1_7337869372,1630,2,2025-03-15 23:23:20.478
183,EUW1_7336626062,1508,1,2025-03-14 21:36:46.347
184,EUW1_7336578845,1806,1,2025-03-14 20:59:08.993
185,EUW1_7336555846,120,1,2025-03-14 20:42:07.947
186,EUW1_7334610883,1704,1,2025-03-12 20:43:16.935
187,EUW1_7334507410,1567,1,2025-03-12 19:23:31.493
188,EUW1_7334466284,1560,1,2025-03-12 18:47:59.020
189,EUW1_7333803619,1902,1,2025-03-11 22:04:45.557
190,EUW1_7333679907,2362,2,2025-03-11 20:38:13.063
191,EUW1_7333623568,1688,1,2025-03-11 19:52:43.250
192,EUW1_7346548554,1451,2,2025-03-24 17:22:48.104
193,EUW1_7346521889,1182,1,2025-03-24 16:57:52.363
194,EUW1_7346470324,1410,1,2025-03-24 16:01:06.082
195,EUW1_7344637040,1648,1,2025-03-22 20:14:15.297
196,EUW1_7344603111,1317,2,2025-03-22 19:45:27.775
197,EUW1_7343439079,2160,2,2025-03-21 18:45:00.296
198,EUW1_7343379428,2886,2,2025-03-21 17:49:41.007
199,EUW1_7342818206,2398,2,2025-03-20 23:23:01.417
200,EUW1_7342794964,917,1,2025-03-20 23:01:31.292
201,EUW1_7342751934,1777,2,2025-03-20 22:25:47.200
202,EUW1_7341466003,1806,1,2025-03-19 17:28:18.629
203,EUW1_7340620228,1589,2,2025-03-18 18:46:28.934
204,EUW1_7339737502,1689,2,2025-03-17 19:50:45.921
205,EUW1_7339682447,1687,2,2025-03-17 19:11:18.953
206,EUW1_7338661652,1712,1,2025-03-16 18:21:08.823
207,EUW1_7337540008,1485,2,2025-03-15 18:45:48.738
208,EUW1_7337486965,2038,2,2025-03-15 17:56:46.722
209,EUW1_7335368810,1836,1,2025-03-13 17:58:04.549
210,EUW1_7335291046,1445,1,2025-03-13 16:41:18.391
211,EUW1_7335248353,1720,1,2025-03-13 15:56:48.387
212,EUW1_7346966028,1502,2,2025-03-24 22:55:19.048
213,EUW1_7346912164,1465,1,2025-03-24 22:16:55.596
214,EUW1_7346575761,1318,2,2025-03-24 17:50:50.797
215,EUW1_7346559648,466,1,2025-03-24 17:35:13.588
216,EUW1_7346525006,1686,2,2025-03-24 16:59:49.847
217,EUW1_7345920271,1463,1,2025-03-23 21:41:48.417
218,EUW1_7345881144,1295,2,2025-03-23 21:12:09.309
219,EUW1_7345814391,2034,2,2025-03-23 20:25:10.989
220,EUW1_7345770387,1581,2,2025-03-23 19:52:53.214
221,EUW1_7345720255,1390,1,2025-03-23 19:11:11.083
222,EUW1_7345677599,1766,2,2025-03-23 18:32:45.983
223,EUW1_7345623200,1923,2,2025-03-23 17:53:32.370
224,EUW1_7345582216,1482,1,2025-03-23 17:22:30.191
225,EUW1_7345549393,1073,1,2025-03-23 16:58:49.856
226,EUW1_7345512744,1473,1,2025-03-23 16:24:33.022
227,EUW1_7345470426,1094,2,2025-03-23 15:55:23.747
228,EUW1_7345437968,1356,2,2025-03-23 15:26:40.276
229,EUW1_7345403726,1556,2,2025-03-23 14:52:34.329
230,EUW1_7345391046,250,2,2025-03-23 14:43:30.638
231,EUW1_7345061562,1838,1,2025-03-23 03:03:12.271
232,EUW1_7345042909,1237,2,2025-03-23 02:29:41.536
233,EUW1_7345013237,1827,2,2025-03-23 01:48:48.406
234,EUW1_7344990732,1707,1,2025-03-23 01:12:35.631
235,EUW1_7344956470,1852,2,2025-03-23 00:31:14.548
236,EUW1_7344919692,1451,1,2025-03-23 00:00:35.607
237,EUW1_7344871029,1836,1,2025-03-22 23:23:07.875
238,EUW1_7344698824,1172,1,2025-03-22 21:07:45.302
239,EUW1_7344657895,1732,1,2025-03-22 20:32:44.612
240,EUW1_7344624922,1477,2,2025-03-22 20:02:59.829
241,EUW1_7344426372,1849,2,2025-03-22 16:59:32.828
242,EUW1_7344414296,105,2,2025-03-22 16:49:24.112
243,EUW1_7344015269,1745,2,2025-03-22 06:32:25.743
244,EUW1_7344012770,1966,2,2025-03-22 05:53:05.937
245,EUW1_7344000343,2211,1,2025-03-22 05:07:05.001
246,EUW1_7343988327,2230,1,2025-03-22 04:13:52.583
247,EUW1_7343981926,1103,2,2025-03-22 03:44:40.703
248,EUW1_7343969030,1713,2,2025-03-22 03:04:46.386
249,EUW1_7343946903,1769,2,2025-03-22 02:19:51.057
250,EUW1_7343915317,2032,2,2025-03-22 01:37:28.721
251,EUW1_7343881280,2010,1,2025-03-22 00:55:27.336
252,EUW1_7343698969,1704,1,2025-03-21 22:23:03.049
253,EUW1_7343634987,1977,2,2025-03-21 21:34:48.861
254,EUW1_7343592043,1502,1,2025-03-21 21:02:44.336
255,EUW1_7343555284,1509,2,2025-03-21 20:32:48.305
256,EUW1_7343301348,2256,1,2025-03-21 16:29:45.513
257,EUW1_7343275151,1686,1,2025-03-21 15:56:13.417
258,EUW1_7343253091,1164,1,2025-03-21 15:30:43.536
259,EUW1_7343225251,1429,2,2025-03-21 14:59:42.896
260,EUW1_7343210368,134,2,2025-03-21 14:44:32.435
261,EUW1_7343001570,2080,1,2025-03-21 05:18:23.174
262,EUW1_7342990016,1698,2,2025-03-21 04:44:44.174
263,EUW1_7342980193,1705,1,2025-03-21 04:06:56.025
264,EUW1_7342463845,1688,2,2025-03-20 18:23:34.007
265,EUW1_7342377126,2110,1,2025-03-20 16:51:55.871
266,EUW1_7342335894,1616,1,2025-03-20 16:01:37.764
267,EUW1_7342309793,1744,1,2025-03-20 15:24:14.870
268,EUW1_7342288815,1292,1,2025-03-20 14:57:15.686
269,EUW1_7342247408,1769,2,2025-03-20 14:08:29.286
270,EUW1_7342182201,2590,2,2025-03-20 12:24:23.888
271,EUW1_7342167075,1814,1,2025-03-20 11:47:02.375
272,EUW1_7342146394,1730,1,2025-03-20 11:10:25.285
273,EUW1_7341664804,1863,1,2025-03-19 20:21:25.256
274,EUW1_7341625499,1559,2,2025-03-19 19:47:26.059
275,EUW1_7341572688,1774,1,2025-03-19 19:05:29.876
276,EUW1_7341534219,1027,1,2025-03-19 18:35:28.514
277,EUW1_7341460396,1522,2,2025-03-19 17:25:02.465
278,EUW1_7341409409,2872,1,2025-03-19 16:29:11.956
279,EUW1_7341369381,1686,1,2025-03-19 15:41:44.914
280,EUW1_7341334655,2146,1,2025-03-19 14:52:00.131
281,EUW1_7341306095,1707,2,2025-03-19 14:14:59.377
282,EUW1_7341288639,1140,1,2025-03-19 13:37:59.550
283,EUW1_7341264460,1806,2,2025-03-19 13:01:37.736
284,EUW1_7341232940,2050,1,2025-03-19 12:15:00.034
285,EUW1_7341217133,1651,2,2025-03-19 11:41:42.418
286,EUW1_7340956853,1559,2,2025-03-18 23:07:12.189
287,EUW1_7340922055,1273,1,2025-03-18 22:39:04.488
288,EUW1_7340853348,1741,2,2025-03-18 21:50:43.989
289,EUW1_7340827745,966,2,2025-03-18 21:29:40.126
290,EUW1_7340785723,1458,1,2025-03-18 20:59:32.196
291,EUW1_7340721440,1693,2,2025-03-18 20:14:50.027
292,EUW1_7340677168,1580,1,2025-03-18 19:36:54.825
293,EUW1_7340643877,1267,2,2025-03-18 19:04:54.737
294,EUW1_7340601168,1701,2,2025-03-18 18:29:52.711
295,EUW1_7340557102,2181,2,2025-03-18 17:46:40.948
296,EUW1_7340529631,1184,1,2025-03-18 17:16:34.965
297,EUW1_7340490078,1885,1,2025-03-18 16:37:52.148
298,EUW1_7340461461,1468,2,2025-03-18 15:55:30.932
299,EUW1_7340438838,1001,1,2025-03-18 15:33:11.417
300,EUW1_7340421526,1112,1,2025-03-18 15:04:12.039
301,EUW1_7340389572,1751,1,2025-03-18 14:20:10.238
302,EUW1_7340371521,1378,2,2025-03-18 13:49:50.649
303,EUW1_7340336787,2037,2,2025-03-18 12:58:36.712
304,EUW1_7340286448,1760,1,2025-03-18 11:31:45.666
305,EUW1_7340274824,1784,2,2025-03-18 10:55:18.806
306,EUW1_7340195958,1755,1,2025-03-18 05:10:51.225
307,EUW1_7340185648,1270,2,2025-03-18 04:00:50.777
308,EUW1_7340169426,1409,2,2025-03-18 03:29:47.051
309,EUW1_7340154645,2328,1,2025-03-18 02:24:16.827
310,EUW1_7339599697,1766,1,2025-03-17 17:49:44.772
311,EUW1_7346475621,2196,2,2025-03-24 15:58:15.818
312,EUW1_7346374121,1989,2,2025-03-24 13:37:34.410
313,EUW1_7346347331,2056,2,2025-03-24 12:55:54.463
314,EUW1_7343122948,1369,2,2025-03-21 12:24:31.591
315,EUW1_7343101081,1759,1,2025-03-21 11:47:40.146
316,EUW1_7341661853,1453,2,2025-03-19 20:20:08.539
317,EUW1_7341603863,2466,2,2025-03-19 19:32:54.070
318,EUW1_7341557338,1919,2,2025-03-19 18:55:54.408
319,EUW1_7341534900,931,1,2025-03-19 18:33:58.629
320,EUW1_7341478011,1212,1,2025-03-19 17:39:16.851
321,EUW1_7341444817,1469,2,2025-03-19 17:05:53.265
322,EUW1_7341423046,929,2,2025-03-19 16:43:43.708
323,EUW1_7341387419,1739,2,2025-03-19 16:06:57.671
324,EUW1_7341283977,1976,2,2025-03-19 13:42:42.339
325,EUW1_7341264366,1242,2,2025-03-19 13:15:34.230
326,EUW1_7341236784,1637,2,2025-03-19 12:13:12.956
327,EUW1_7341212781,1815,2,2025-03-19 11:32:35.753
328,EUW1_7341177372,1824,2,2025-03-19 10:08:59.565
329,EUW1_7341165217,912,2,2025-03-19 09:27:30.058
330,EUW1_7341155181,1990,1,2025-03-19 08:45:53.030
331,EUW1_7334172096,1759,1,2025-03-12 13:08:59.187
332,EUW1_7334159572,1154,2,2025-03-12 12:40:27.764
333,EUW1_7334111550,1967,2,2025-03-12 11:07:42.054
334,EUW1_7342217178,1333,1,2025-03-20 13:22:58.577
335,EUW1_7340811119,1464,2,2025-03-18 21:19:02.864
336,EUW1_7340739043,1661,1,2025-03-18 20:27:32.812
337,EUW1_7340657700,1928,1,2025-03-18 19:17:29.695
338,EUW1_7339833236,1924,2,2025-03-17 21:05:50.346
339,EUW1_7339748072,1235,2,2025-03-17 20:02:27.453
340,EUW1_7339690372,1380,2,2025-03-17 19:18:43.283
341,EUW1_7339609270,2862,2,2025-03-17 18:04:48.565
342,EUW1_7339573484,1657,2,2025-03-17 17:21:24.262
343,EUW1_7339510467,2026,1,2025-03-17 16:12:38.803
344,EUW1_7339444032,1948,1,2025-03-17 14:54:31.969
345,EUW1_7339409523,1662,1,2025-03-17 13:55:59.764
346,EUW1_7338822949,1250,1,2025-03-16 20:25:53.384
347,EUW1_7338704614,1942,2,2025-03-16 18:52:58.812
348,EUW1_7338583428,1833,1,2025-03-16 17:28:34.079
349,EUW1_7337610517,1744,2,2025-03-15 19:50:14.867
350,EUW1_7337565977,1956,2,2025-03-15 19:09:00.110
351,EUW1_7337498525,1882,2,2025-03-15 18:04:02.884
352,EUW1_7337420454,1777,2,2025-03-15 17:00:58.902
353,EUW1_7337372946,1538,1,2025-03-15 16:14:43.956
354,EUW1_7337242546,1388,1,2025-03-15 14:06:03.212
355,EUW1_7337120507,1403,1,2025-03-15 11:30:45.532
356,EUW1_7337096502,1572,1,2025-03-15 10:51:08.215
357,EUW1_7336463760,2305,2,2025-03-14 19:21:24.838
358,EUW1_7336422305,1613,1,2025-03-14 18:47:49.639
359,EUW1_7336296386,2344,2,2025-03-14 16:47:15.741
360,EUW1_7336247305,1769,2,2025-03-14 15:54:48.970
361,EUW1_7336192801,1234,2,2025-03-14 14:49:44.121
362,EUW1_7336155017,2183,2,2025-03-14 14:01:18.826
363,EUW1_7334284481,1493,1,2025-03-12 15:34:41.975
364,EUW1_7334249056,1530,2,2025-03-12 14:57:37.395
365,EUW1_7343724339,1744,2,2025-03-21 22:43:21.207
366,EUW1_7343680731,1709,2,2025-03-21 22:07:47.083
367,EUW1_7343629389,1587,2,2025-03-21 21:34:34.798
368,EUW1_7343580292,1862,2,2025-03-21 20:55:02.127
369,EUW1_7343537340,1647,2,2025-03-21 20:20:32.050
370,EUW1_7343471769,1479,1,2025-03-21 19:12:32.041
371,EUW1_7343417095,1960,1,2025-03-21 18:25:06.463
372,EUW1_7343381674,1823,1,2025-03-21 17:44:55.736
373,EUW1_7343344069,1810,2,2025-03-21 17:08:57.346
374,EUW1_7343301237,2182,2,2025-03-21 16:27:55.182
375,EUW1_7342899828,1907,1,2025-03-21 00:47:34.866
376,EUW1_7342863008,1797,1,2025-03-21 00:03:58.156
377,EUW1_7342824809,1683,1,2025-03-20 23:26:26.515
378,EUW1_7342435162,2162,1,2025-03-20 17:57:14.311
379,EUW1_7342228382,1656,1,2025-03-20 13:42:25.932
380,EUW1_7342204955,2209,2,2025-03-20 13:01:26.742
381,EUW1_7342189898,1616,1,2025-03-20 12:28:00.431
382,EUW1_7342171140,1731,1,2025-03-20 11:53:55.015
383,EUW1_7342157538,1824,2,2025-03-20 11:14:35.548
384,EUW1_7342133716,2366,1,2025-03-20 10:26:06.130
385,EUW1_7341845587,1733,2,2025-03-19 22:33:09.490
386,EUW1_7341572452,1688,2,2025-03-19 19:11:04.246
387,EUW1_7341531833,1503,1,2025-03-19 18:30:00.449
388,EUW1_7341466073,1655,1,2025-03-19 17:29:07.766
389,EUW1_7341435626,1833,2,2025-03-19 16:52:33.060
390,EUW1_7341364407,2171,2,2025-03-19 15:39:21.641
391,EUW1_7341349648,1504,2,2025-03-19 15:08:14.351
392,EUW1_7341325613,1387,2,2025-03-19 14:37:46.504
393,EUW1_7341294556,1966,1,2025-03-19 13:52:21.696
394,EUW1_7341270725,2227,1,2025-03-19 13:08:18.923
395,EUW1_7341250609,1376,2,2025-03-19 12:30:54.073
396,EUW1_7341228714,1837,1,2025-03-19 11:53:15.359
397,EUW1_7341204779,1828,2,2025-03-19 11:12:09.777
398,EUW1_7346755120,1784,1,2025-03-24 20:26:41.362
399,EUW1_7346462600,1765,2,2025-03-24 15:43:02.877
400,EUW1_7346435565,1574,2,2025-03-24 15:04:28.206
401,EUW1_7346370885,1593,1,2025-03-24 13:32:55.256
402,EUW1_7346280266,2560,2,2025-03-24 10:36:54.231
403,EUW1_7346274777,1150,2,2025-03-24 10:10:04.969
404,EUW1_7346261058,2011,2,2025-03-24 09:28:01.898
405,EUW1_7346250451,918,2,2025-03-24 09:03:50.618
406,EUW1_7346247729,1908,1,2025-03-24 08:25:28.595
407,EUW1_7346240065,1512,1,2025-03-24 07:54:21.814
408,EUW1_7346233407,2038,2,2025-03-24 07:09:32.829
409,EUW1_7346212883,2007,2,2025-03-24 04:29:17.037
410,EUW1_7346202791,2360,1,2025-03-24 03:41:33.035
411,EUW1_7345580213,1226,1,2025-03-23 17:20:59.708
412,EUW1_7345484491,1614,1,2025-03-23 16:00:20.853
413,EUW1_7345433220,1420,1,2025-03-23 15:22:41.564
414,EUW1_7345121576,1129,2,2025-03-23 07:08:55.358
415,EUW1_7344235859,1960,2,2025-03-22 13:54:47.341
416,EUW1_7344201574,2065,2,2025-03-22 13:11:18.804
417,EUW1_7344170650,1700,1,2025-03-22 12:34:23.214
418,EUW1_7344146100,1195,1,2025-03-22 12:07:41.626
419,EUW1_7344139880,338,2,2025-03-22 11:55:52.015
420,EUW1_7344046702,2297,2,2025-03-22 08:44:58.978
421,EUW1_7344036670,1687,2,2025-03-22 07:58:03.439
422,EUW1_7344023218,1367,2,2025-03-22 07:13:57.808
423,EUW1_7344016038,2414,2,2025-03-22 06:21:03.967
424,EUW1_7344006262,2256,2,2025-03-22 05:34:28.727
425,EUW1_7344001054,1360,1,2025-03-22 04:56:25.141
426,EUW1_7343247740,1776,2,2025-03-21 15:24:00.243
427,EUW1_7343180619,1898,2,2025-03-21 13:53:00.684
428,EUW1_7343156946,1445,2,2025-03-21 13:22:22.746
429,EUW1_7342577692,2072,2,2025-03-20 20:06:44.661
430,EUW1_7342492585,2323,1,2025-03-20 18:49:03.482
431,EUW1_7342153624,915,2,2025-03-20 11:12:56.136
432,EUW1_7342131629,2057,2,2025-03-20 10:22:37.869
433,EUW1_7341538637,798,2,2025-03-19 18:33:00.090
434,EUW1_7341465881,1648,2,2025-03-19 17:27:16.073
435,EUW1_7341389974,2001,1,2025-03-19 16:02:14.846
436,EUW1_7341301586,2028,2,2025-03-19 14:04:10.513
437,EUW1_7340737914,1618,1,2025-03-18 20:24:54.459
438,EUW1_7340688989,1849,1,2025-03-18 19:45:50.492
439,EUW1_7340632609,2078,1,2025-03-18 18:53:16.177
440,EUW1_7340537574,2373,1,2025-03-18 17:24:50.540
441,EUW1_7340457168,1700,2,2025-03-18 15:57:45.733
442,EUW1_7339879209,1292,2,2025-03-17 21:38:01.194
443,EUW1_7339845881,1159,2,2025-03-17 21:12:29.439
444,EUW1_7339804086,1412,1,2025-03-17 20:43:15.251
445,EUW1_7339753351,1703,2,2025-03-17 20:08:19.921
446,EUW1_7338889063,2230,1,2025-03-16 21:14:29.175
447,EUW1_7338454666,1936,2,2025-03-16 15:39:37.430
448,EUW1_7338134489,2087,2,2025-03-16 07:55:19.421
449,EUW1_7338125652,1655,1,2025-03-16 07:19:21.296
450,EUW1_7337512673,1389,1,2025-03-15 18:18:32.518
451,EUW1_7337466104,1842,1,2025-03-15 17:37:59.911
452,EUW1_7337437342,913,2,2025-03-15 17:15:53.301
453,EUW1_7337356225,1873,2,2025-03-15 16:00:26.857
454,EUW1_7337072586,1639,2,2025-03-15 10:08:09.094
455,EUW1_7337059460,2188,2,2025-03-15 09:25:11.215
456,EUW1_7337050514,915,2,2025-03-15 09:02:39.946
457,EUW1_7337043569,1191,1,2025-03-15 08:37:36.229
458,EUW1_7337030915,1613,1,2025-03-15 07:56:04.819
459,EUW1_7336659794,2064,2,2025-03-14 21:57:52.288
460,EUW1_7336254791,1991,2,2025-03-14 15:59:01.867
461,EUW1_7336206379,2193,1,2025-03-14 15:10:38.448
462,EUW1_7336138781,2448,1,2025-03-14 13:37:23.270
463,EUW1_7336112754,1665,2,2025-03-14 12:54:29.923
464,EUW1_7336035412,1307,2,2025-03-14 10:34:12.075
465,EUW1_7336023845,2090,1,2025-03-14 09:50:59.165
466,EUW1_7336016596,919,2,2025-03-14 09:30:28.537
467,EUW1_7336006164,1421,1,2025-03-14 08:56:53.404
468,EUW1_7335996099,1586,1,2025-03-14 08:09:21.275
469,EUW1_7335992508,967,2,2025-03-14 07:29:55.289
470,EUW1_7335984803,2116,2,2025-03-14 06:45:49.832
471,EUW1_7335814341,1737,1,2025-03-13 23:54:12.622
472,EUW1_7335786004,1184,1,2025-03-13 23:26:47.430
473,EUW1_7335740738,1945,2,2025-03-13 22:47:21.516
474,EUW1_7335693849,1728,1,2025-03-13 22:12:48.979
475,EUW1_7335654932,1226,2,2025-03-13 21:44:53.706
476,EUW1_7335609607,1166,2,2025-03-13 21:12:19.293
477,EUW1_7335367762,1682,1,2025-03-13 17:57:10.008
478,EUW1_7335319293,2039,2,2025-03-13 17:14:13.956
479,EUW1_7335252384,1467,2,2025-03-13 16:01:55.196
480,EUW1_7334702867,2019,1,2025-03-12 21:51:18.420
481,EUW1_7334657554,1593,2,2025-03-12 21:15:53.811
482,EUW1_7334548874,101,1,2025-03-12 19:55:54.466
